"id","batch_id"
"a2a73edb-513e-4d1f-8017-545da0c5b368","12"
"59242d7b-e965-4643-bbeb-724484a36d69","12"
"af1a1d85-205e-437e-8ba8-9d315f408ce0","12"
"38a87ea1-c87f-4e91-bc27-79d96f2a6106","12"
"ed06ca42-f7e5-466d-a56c-48ff107d491e","12"
"858e6d44-e9e8-44b4-ab4b-389ab20b06c5","12"
"5b427c05-0be7-4602-8dd1-ac175ec4b2a5","12"
"81994fe4-ff28-49f2-a685-b03915df82f4","12"
"d66aa5d2-633a-4344-ab03-8b3b93a7b007","12"
"2b143e68-c65d-4711-a179-4ff96cc97c0f","12"
"46a680a0-a405-44c0-bc35-d60843f976e0","12"
"e16ca7f9-f004-4855-a66a-da83b9f43b81","12"
"0d78efbd-1580-4c00-b1ae-90c5199023b3","12"
"97f4ab0c-70dd-4667-b37f-3d29fea8d430","12"
"f65b2763-66ba-44df-a8be-5e447364730d","12"
"0f1e84d8-d5d7-46e5-ad10-5479b4145d78","12"
"0a58ea05-cb1a-4b91-a4c0-31bfe1bcd9e0","12"
"39c7e24d-5804-46b6-8ee9-f3ce2e13174f","12"
"cdebafba-4197-4b11-8d73-53468a4fe3ad","12"
"936afb4c-827e-44bd-a8fd-0218b8afb0b8","12"
"1c6333e0-df17-45bd-aa86-5566a26e6934","12"
"8dd1df37-be5d-470f-bfa2-e3c480ffcb77","12"
"005ed89c-2b66-45f5-9296-241ed2809efe","12"
"7c0a8cf7-bf84-40c2-9a67-6f318de77e8b","12"
"d4959619-028c-4411-9b18-049bcbeb00d6","12"
"a93b46d2-a849-4fab-a237-b86cbc2e883b","12"
"aebf2266-eef0-4ca0-bfd0-b4e15d003f6e","12"
"c678c317-6ad0-4a52-ab02-8322c9e58471","12"
"a831e20b-5436-4f48-a0fc-868f0c9ce85f","12"
"9330e603-3ad2-4b8c-a8e5-284c463b9f9a","12"
"514d5e8a-2ec2-4b5c-9540-19c399a2b109","12"
"5cf114c8-1775-4370-8ffa-b7077253a50a","12"
"642ede7a-8f6f-4a60-9c4b-64879372ec39","12"
"540da7b4-937e-4b2f-8477-fdbb2800b732","12"
"9b87c6a1-9cf2-4c44-bb58-fbda51c5aea8","12"
"6879938e-7769-4ef2-a5a3-8a52b500c875","12"
"f059647c-1d70-42d5-a4b6-71fe644e2fb9","12"
"99aefd2a-013a-4872-bf58-7c9700a87a06","12"
"2cb9630c-b13d-40b1-9fd2-33f89462363f","12"
"07fff0a3-f10d-4e14-8f68-dd56ff14f278","12"
"70119114-bef3-4be4-a21d-b480f06a39bc","12"
"97e6474f-aaaf-4ed5-9345-876ff869afed","12"
"77a365be-7bd3-4c40-b012-f7d7c3477580","12"
"ab433dc0-0c08-46f3-8303-84b52f99c95d","12"
"3e1757bb-e610-40d1-bcb3-0f4f34073ef9","12"
"44cdca21-f703-45e2-b7d4-0c72cc6cf3e6","12"
"47407c61-f57c-43c5-ae1c-4cf2f99e703f","12"
"ffdf6174-42cc-4d3a-b8f5-ed4ce6146bd9","12"
"e45c30a1-dbca-4deb-942a-d2f87a1461c5","12"
"0ff74116-8d79-4211-a5e5-f39fdf9cd020","12"
"3f8b9fd7-6c4e-4d83-b2c6-5d71fbf69afe","12"
"ff27a16f-977e-410a-a5fe-90726c6d5628","12"
"acf89069-422b-4cb8-9c61-e1774e414674","12"
"46b0216f-4609-4d6d-99a1-09235f1b1cd0","12"
"2d82fc2b-783f-4fdd-a355-bac4e95b8a01","12"
"fcc425b4-43d8-4584-944c-661fccf3a153","12"
"ca8f59ff-c88d-4ed3-ba6f-2f24d8e81f8e","12"
"8fb17fa0-df62-4ab3-b859-88476764961e","12"
"a969b383-05cf-4809-a7f2-ee41b0a435fc","12"
"32621ddf-9993-4ad6-8e22-18026772ce84","12"
"528f11fa-e9d4-4d15-81e3-00d0bebb4be6","12"
"bc39e476-f6c2-49a0-bfff-87b7df524e46","12"
"c304d053-4c3b-4cb1-9a85-c39ad14a3463","12"
"b16435f5-4d91-46cb-ad6c-e4bd8ae1278c","12"
"fd4abe34-1efd-4a2d-a10a-006ceda1619c","12"
"0e42460f-5e80-4aae-9e5b-fb31215ea878","12"
"d1a05967-f6ca-432a-b2b5-400ee7722d4b","12"
"c45ed31b-be01-4079-9fa6-cec9806f5040","12"
"944aebb3-2797-43cb-a713-fefdcd73943c","12"
"117aedb9-cf09-47cc-9c91-4a8be5d26872","12"
"aa6062e9-b101-478e-a0b8-aa40227a3b9f","12"
"e5118231-dd52-45c5-bcc8-6e85fdc21237","12"
"372974c6-9236-43e9-98d8-a39e74b7dce1","12"
"31004fa3-5f96-4bbc-bfea-43c92d8b4881","12"
"f3389d8a-3969-4a21-b3c2-f021a94129d4","12"
"a133c6c0-1946-4f10-83ff-47c802be1a08","12"
"45bfda0b-acc3-4cac-9f3d-feedebf90933","12"
"ae2a21af-821f-458b-889f-79349466bcd1","12"
"20183cac-cedf-4461-9567-58fe228222f6","12"
"3b9a5207-1e7e-444b-a2c6-c7ad079e66b1","12"
